
This file is where the output of ChessPlayer will send its data to. This line will be 
deleted upon the first run of ChessPlayer

B,WR,E,WP,E,BP,E,E,BR,E,WB,WP,E,E,BQ,E,E,E,E,WN,WP,E,BP,E,E,WQ,WN,E,E,E,BP,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,WN,BP,E,E,BR,E,WB,WP,E,E,BQ,E,E,E,E,E,WP,E,BP,E,E,WQ,WN,E,E,E,BP,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,WN,BP,E,E,BR,E,WB,WP,E,E,E,E,E,E,E,E,WP,E,BP,BQ,E,WQ,WN,E,E,E,BP,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,WN,BP,E,E,BR,E,WB,WP,E,E,E,E,E,E,E,E,E,WP,BP,BQ,E,WQ,WN,E,E,E,BP,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,WN,BP,E,E,BR,E,WB,WP,E,E,E,E,E,E,E,E,E,WP,BP,BQ,E,WQ,WN,E,E,BP,E,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,BP,E,E,BR,E,WB,WP,E,E,WN,E,E,E,E,E,E,WP,BP,BQ,E,WQ,WN,E,E,BP,E,BB,E,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,BP,E,E,E,E,WB,WP,E,E,WN,E,E,E,E,E,E,WP,BP,BQ,E,WQ,WN,E,E,BP,E,BB,BR,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,BP,E,E,E,E,E,WP,E,E,WN,E,E,E,E,WB,E,WP,BP,BQ,E,WQ,WN,E,E,BP,E,BB,BR,E,WB,E,WP,BP,E,BN,E,WR,WP,E,E,E,BN,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,BP,E,E,E,E,E,WP,E,E,WN,E,E,E,E,WB,E,WP,BP,BQ,E,WQ,WN,E,E,BP,E,BB,BR,E,WB,E,BN,BP,E,BN,E,WR,WP,E,E,E,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,BP,E,E,E,E,E,WP,E,E,WN,E,E,E,E,WB,E,WP,BP,BQ,E,WQ,E,E,E,BP,E,BB,BR,E,WB,E,WN,BP,E,BN,E,WR,WP,E,E,E,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,BP,E,E,E,E,E,WP,E,E,WN,E,E,E,E,WB,E,WP,BP,BQ,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,BN,E,WR,WP,E,E,E,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,WB,E,E,E,E,E,WP,E,E,WN,E,E,E,E,E,E,WP,BP,BQ,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,BN,E,WR,WP,E,E,E,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,WB,E,E,E,E,E,WP,E,E,WN,E,E,E,E,E,E,WP,BP,BQ,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,WB,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WN,WP,BP,BQ,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,WB,E,E,E,E,E,WP,E,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,E,E,E,E,E,E,WP,E,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,WQ,E,E,E,E,E,BB,WB,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,BR,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,E,E,E,E,E,E,WP,E,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,E,E,E,E,E,E,E,WP,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,WQ,E,E,E,E,E,BB,BR,E,WB,E,BP,BP,E,E,E,WR,WP,E,E,BN,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,E,E,E,E,E,E,E,WP,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,WQ,E,E,E,E,E,E,BR,E,WB,E,BP,BP,BB,E,E,WR,WP,E,E,BN,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,E,E,E,E,E,E,E,WP,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,E,E,E,E,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,BN,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,E,E,E,E,E,E,E,WP,E,E,E,BQ,E,E,E,WN,WP,BP,E,E,E,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,WR,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,BQ,E,E,E,E,WP,BP,E,E,E,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,WR,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,E,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
W,E,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,WK,WP,E,E,E,BP,BB,BK,E,WP,E,E,E,E,BP,E
B,E,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,WK,WP,E,E,E,BP,E,BK,E,WP,E,E,E,BB,BP,E
